"Frequency	Process-Gain	Process-Phase	Open-Loop-Gain	Open-Loop-Phase	Close-Loop-Gain	Close-Loop-Phase"
"38.0859375	-79.392726418167271	-95.682551658401508	-15.177955037331735	-110.06043848063446	-14.772343636922196	-100.18683015720907"
"41.9921875	-79.8096053505393	-97.621056288916222	-15.905120501871357	-112.62896683989557	-15.458980428630532	-103.67216312436713"
"44.921875	-80.085099621823048	-99.310318259393938	-16.425890721334678	-114.52884903142301	-15.956115038125985	-106.19641285599802"
"48.828125	-80.366269066897956	-101.85025635310582	-17.039964444442138	-117.06929002464869	-16.542638992214542	-109.45053243474038"
"52.734375	-80.594039186159662	-104.67310216023108	-17.595732002033074	-119.50879493462106	-17.077258587282969	-112.51038787622714"
"57.6171875	-80.826178101014	-108.86281585637482	-18.221952352215073	-122.66520480759674	-17.679552827849079	-116.35195394943436"
"62.5	-81.022202738180738	-113.56582328908182	-18.764117364827339	-125.77572012493131	-18.201489960261171	-120.0482958337027"
"67.3828125	-81.209178481155334	-118.99145602321256	-19.232626141084015	-129.09896548960924	-18.6484847574091	-123.89673802037568"
"73.2421875	-81.497996657599842	-126.09280305090311	-19.730524334403164	-133.19960423404589	-19.122808792106284	-128.57402943396593"
"79.1015625	-81.874523638056417	-133.48092050231094	-20.156462542653482	-137.44610353588436	-19.526362378118421	-133.35063913533563"
"85.9375	-82.449787973180548	-142.32958167771113	-20.59508013685933	-142.94327575038426	-19.938450340257646	-139.46390995701955"
"93.75	-83.214057047881141	-151.39183323714121	-21.0196416521342	-149.36304674165362	-20.338718568625357	-146.55381790706662"
"101.5625	-84.014623446729942	-159.59718976982077	-21.404106502402442	-156.42851951753829	-20.704867137733295	-154.31541305802773"
"110.3515625	-84.828392191352918	-166.93592870981112	-21.811277727183679	-164.1689765055504	-21.107472949487359	-162.79291758125214"
"119.140625	-85.4176616836272	-174.46079668853761	-22.150670108338449	-173.19102056731765	-21.450282138379094	-172.61617328530468"
"129.8828125	-85.87935119437779	-184.13579664259277	-22.594018040353433	-185.16029818666451	-21.927575272130404	-185.57307234265551"
"140.625	-86.139333992808147	-195.09092943505976	-23.118025659014041	-197.52145345602707	-22.521595207255064	-198.81189044695867"
"152.34375	-86.3160174085578	-210.1827850698096	-23.704355065711038	-211.84296688980012	-23.214574486794749	-213.93124860278982"
"165.0390625	-86.904187636139383	-229.13398960737	-24.473811763342365	-227.46491724526751	-24.124830830770883	-230.09167666004836"
"178.7109375	-88.459942484290536	-251.58573874003864	-25.646678612468335	-246.58215121420324	-25.474965886245929	-249.38252028541015"
"194.3359375	-90.852270666602521	-275.447472784795	-27.372068073689874	-270.78300921396362	-27.385082148817737	-273.23184802839313"
"210.9375	-94.263740505615061	-299.54778600184034	-30.574672490348153	-298.28145628940496	-30.698503658165912	-299.75390134715781"
"228.515625	-99.8615132171329	-325.04592866134271	-36.422148672052984	-325.40974425615315	-36.529746296337365	-325.89476717954625"
"247.0703125	-115.87006420104524	-436.44340717562289	-52.555600595473962	-436.44954167597507	-52.560417266021517	-436.31836951787488"
