"Frequency	Process-Gain	Process-Phase	Open-Loop-Gain	Open-Loop-Phase	Close-Loop-Gain	Close-Loop-Phase"
"32.2265625	-75.584895725803023	-95.287782485540376	-15.639315574701953	-106.1327494123282	-15.34967353389524	-96.688680665850754"
"35.15625	-76.105823020638056	-96.431594464611265	-16.331463762918276	-107.86677217895334	-16.014722991760635	-99.2056353312892"
"38.0859375	-76.563101449768524	-97.592377357306191	-16.96716481521505	-109.47043832980141	-16.631313200688577	-101.48331642902477"
"41.9921875	-77.08413127484593	-99.541004278487122	-17.744173827072512	-111.79758244987762	-17.384510315585445	-104.58939707625662"
"44.921875	-77.3978624068821	-101.00256144691086	-18.249128794555723	-113.39169271550081	-17.876748182417767	-106.66133300865691"
"48.828125	-77.737867269289978	-103.17359422863129	-18.846592713947377	-115.52302145762191	-18.459044156787193	-109.33688491855736"
"52.734375	-78.036074387171553	-105.76018446728011	-19.402489495926051	-117.76061308343597	-19.000939701629875	-112.06308463415837"
"57.6171875	-78.325597354164231	-109.29493601526664	-19.994161915187373	-120.49654908573656	-19.57716224359525	-115.30622513504088"
"62.5	-78.560409205063564	-113.50396879288805	-20.502986855984339	-123.47985936446406	-20.068441363996957	-118.7330138957204"
"67.3828125	-78.751741817600532	-118.1821751669666	-20.919544197502024	-126.57812414340238	-20.466217346681056	-122.21324885195361"
"73.2421875	-79.020000380826815	-124.46516391449423	-21.36618804846681	-130.55744652588027	-20.890167481811076	-126.62531111720173"
"79.1015625	-79.3140060088011	-131.40244657972113	-21.725202140864827	-134.99871737794234	-21.222899602018622	-131.47707004988075"
"85.9375	-79.755616079928856	-139.74646671085992	-22.085542636122774	-140.60086221478574	-21.55314581594078	-137.55821988691531"
"93.75	-80.437087220020175	-149.01398728721259	-22.502719054706336	-147.54799003186531	-21.943107695365484	-145.089063342998"
"101.5625	-81.149404967167413	-157.31723630787039	-22.87569518177779	-154.79329099691716	-22.296789239351892	-152.919793348308"
"110.3515625	-81.837874296503387	-165.18311505277393	-23.221558076089508	-162.88180306938975	-22.630973576997889	-161.63596049600525"
"119.140625	-82.35117317403008	-173.50497211791176	-23.5162939690407	-172.42522547353613	-22.922435335410817	-171.88572911707627"
"129.8828125	-82.8719869712128	-184.28685041506441	-24.018948317416353	-185.15641917266291	-23.456646942849289	-185.50230446470019"
"140.625	-83.210536498686452	-196.34047332282725	-24.585197473197109	-198.35863856261105	-24.086478308308159	-199.48606344636457"
"152.34375	-83.611705088144348	-212.03465810595989	-25.319095986719553	-213.29351709315625	-24.920569990881294	-215.07868873401745"
"165.0390625	-84.380177820162487	-230.4754370682445	-26.213292319732744	-229.00398346219259	-25.936386132797239	-231.18779215881653"
"178.7109375	-86.093423350572948	-251.81407896772276	-27.60498408801115	-247.81310888328613	-27.47390779414177	-250.05765820967511"
"194.3359375	-88.5659202136236	-273.50214058046942	-29.572682947735949	-269.85196990415062	-29.576727624617316	-271.75464496448018"
"210.9375	-91.938129310374421	-293.76341984814513	-32.784324377400068	-292.58985981456107	-32.862477884587193	-293.79313026306676"
"228.515625	-97.29491315511477	-310.41867896273317	-38.308197719069994	-310.53711465322721	-38.3768855371455	-311.06203029581815"
"247.0703125	-110.72012908869013	-312.28128299013224	-51.837197941976171	-312.29465406552532	-51.852160634675066	-312.40293871339696"
