"Frequency	Process-Gain	Process-Phase	Open-Loop-Gain	Open-Loop-Phase	Close-Loop-Gain	Close-Loop-Phase"
"44.921875	-78.8312141347067	-100.18438703861531	-17.147834961839759	-114.22507675902585	-16.7158657987505	-106.57639514218144"
"48.828125	-79.1519819603095	-102.65417260202611	-17.771658944835387	-116.6446491188636	-17.31785746882959	-109.65346448926414"
"52.734375	-79.404659223881808	-105.46610549024361	-18.324751902014306	-119.08088940789938	-17.851802248549404	-112.65516448346484"
"57.6171875	-79.652378727105429	-109.35219340107705	-18.925554758639333	-122.03906029450897	-18.432788468336842	-116.21175823923068"
"62.5	-79.8890754688071	-113.77559945041698	-19.471684238003434	-124.99978356452772	-18.962581592654715	-119.70341861585794"
"67.3828125	-80.095487877692463	-118.95349102785875	-19.933318806115746	-128.27556568803587	-19.404277970888973	-123.45260349136106"
"73.2421875	-80.381184504820624	-125.6943093215812	-20.412275741792214	-132.32036498738594	-19.860463904337628	-128.01129476379981"
"79.1015625	-80.743369779308949	-133.01548634158405	-20.82764771764257	-136.75736256938379	-20.251769628414991	-132.94141407795385"
"85.9375	-81.256098690122485	-141.48386419230636	-21.227076038162597	-142.17670176469986	-20.624120445610021	-138.90499146084034"
"93.75	-81.978268521063342	-150.63950887624881	-21.642752692272964	-148.83629892105671	-21.013931318835517	-146.1970677780574"
"101.5625	-82.7282945349367	-158.96195281897275	-22.010499474962359	-156.05312694426502	-21.361937529469497	-154.06464961757598"
"110.3515625	-83.500762920015347	-166.32737113454604	-22.40519031243689	-163.76253145999939	-21.751037281639931	-162.45282094285588"
"119.140625	-84.048018983251282	-174.30697774352285	-22.716402846477408	-173.11834213170653	-22.061971008724353	-172.576894683013"
"129.8828125	-84.502497253859389	-184.393951758492	-23.1539357102222	-185.35385035246449	-22.530830560822871	-185.75333126187527"
"140.625	-84.756925288304515	-195.94021059330979	-23.660252688166604	-198.19746733669484	-23.103316693427818	-199.44932081163222"
"152.34375	-85.08298769112713	-211.4535618238375	-24.360919512553338	-212.90119323894356	-23.913102777898381	-214.88503755443651"
"165.0390625	-85.734380662072937	-230.30472350808208	-25.1657615133367	-228.65946607913745	-24.851334112542602	-231.12103545918924"
"178.7109375	-87.371461105824665	-252.6089603046054	-26.436178424096962	-247.99270034872006	-26.288421929933776	-250.5689704285341"
"194.3359375	-89.852228226772439	-275.82372595725991	-28.320128043262265	-271.65025238357919	-28.336090541759194	-273.84429007970965"
"210.9375	-93.285495412609308	-299.1155309850933	-31.575422503988655	-297.970225653999	-31.684517632567033	-299.288451787669"
"228.515625	-98.797994603938363	-321.25175271180922	-37.3054926545225	-321.53119198225255	-37.3980480765986	-322.01211713824711"
"247.0703125	-117.04601369471121	-414.70266940319721	-55.66850595698844	-414.71157167650989	-55.676771874464293	-414.63463921281368"
