"Frequency	Process-Gain	Process-Phase	Open-Loop-Gain	Open-Loop-Phase	Close-Loop-Gain	Close-Loop-Phase"
"16.6015625	-75.573647138982622	-87.546626998990774	-8.5603496028430612	-93.9453843016911	-8.9264117259672684	-73.030285864089691"
"18.5546875	-76.3124015577582	-88.108805334631612	-9.3339510299261779	-95.557486080824944	-9.54767829922653	-76.193638024301677"
"20.5078125	-76.975995602267417	-88.774181992199956	-10.055390814582861	-97.257763062086383	-10.138582959865074	-79.275121873704222"
"21.484375	-77.27573046417443	-88.956106074568737	-10.3846983720962	-97.9104286096712	-10.420390792632912	-80.547691527357415"
"23.4375	-77.827151415807478	-89.572446933315916	-11.013720950550418	-99.4954227806698	-10.953987329030653	-83.26784839471334"
"25.390625	-78.327194727952019	-90.179148457425313	-11.605970105305957	-101.00604025955758	-11.467983553195754	-85.808773703706578"
"27.34375	-78.795149434940626	-90.767889311059847	-12.180836415701384	-102.40440261097123	-11.980097479615171	-88.170107738374725"
"30.2734375	-79.361395688793849	-91.667163467893985	-12.916769652059735	-104.48355898435025	-12.638929906075148	-91.424353320622373"
"32.2265625	-79.701181758322747	-92.426156563520721	-13.389182074182553	-105.94691412615852	-13.065582952881961	-93.611304170033065"
"35.15625	-80.1455617699569	-93.542273267496554	-14.044832964965778	-107.96892820273659	-13.668182927749195	-96.596541039290045"
"38.0859375	-80.526127655246654	-94.798786264756075	-14.655201978863953	-109.95050818496991	-14.235911478326033	-99.43353569734775"
"41.9921875	-80.930188883208061	-96.733280226102082	-15.38764493144428	-112.58151362684592	-14.921919782837445	-103.04493325209413"
"44.921875	-81.170844944265625	-98.4213234553997	-15.888194861900409	-114.56074066271523	-15.393364159335432	-105.66848213053575"
"48.828125	-81.426219579286126	-100.94269308104056	-16.497459106155986	-117.12959823916334	-15.971317325681142	-108.99387577518128"
"52.734375	-81.627528177823407	-103.88418159268342	-17.054080248454909	-119.69878316177153	-16.501910811558016	-112.23261582157173"
"57.6171875	-81.833586695484541	-108.15687954359807	-17.684410749622185	-122.89664815818132	-17.105645789475169	-116.16783839885878"
"62.5	-82.005998279624592	-113.05589146623227	-18.233109665732115	-126.0987448987449	-17.631309246570069	-120.00634027993026"
"67.3828125	-82.188530015296422	-118.71588575155376	-18.719528489685867	-129.48282642809855	-18.095008837631251	-123.96768842158653"
"73.2421875	-82.4802051193571	-126.06022392052193	-19.23392835857738	-133.59249234551072	-18.585517369033177	-128.70293139267258"
"79.1015625	-82.862230340769514	-133.806916601157	-19.667886427622548	-137.94413122009726	-18.995202624273027	-133.63138962309478"
"85.9375	-83.457182245296778	-142.72971135909819	-20.111262094728964	-143.31263749796136	-19.412633665323781	-139.64752343162354"
"93.75	-84.270967573805748	-151.90156791912338	-20.556284439722468	-149.69642455341108	-19.83428275412933	-146.74839752592393"
"101.5625	-85.128274944705	-160.13062979170442	-20.968158523348173	-156.75551473200792	-20.22962076714844	-154.5527573963644"
"110.3515625	-85.998013124504382	-167.28463633459739	-21.409581163825152	-164.37444605011902	-20.670291484936492	-162.94565399477293"
"119.140625	-86.6073164529146	-174.52491758180037	-21.758907648020326	-173.19598905090513	-21.024817161364911	-172.59272014166626"
"129.8828125	-87.0829321962162	-183.64807048426633	-22.214094410284574	-184.71997637077831	-21.5161143386591	-185.11593174592386"
"140.625	-87.324805793721907	-194.16042245557179	-22.727814645481153	-196.73398778041283	-22.100117164596082	-198.02949148321082"
"152.34375	-87.491848540355051	-208.78503854514426	-23.323173033701067	-210.63247881617227	-22.803737020971184	-212.74695838216891"
"165.0390625	-87.969814656052847	-227.28627414761493	-24.015004785670495	-225.71574667573739	-23.634007840082312	-228.41613416646737"
"178.7109375	-89.379690207725133	-249.83321361166881	-25.047373219551762	-244.57268963738045	-24.847864481399739	-247.53529341535472"
"194.3359375	-91.749075306419257	-274.20407407500409	-26.691295723118621	-269.12941915335318	-26.694489942713805	-271.78098876532277"
"210.9375	-95.110136321360073	-298.01703490023772	-29.809976882938933	-296.56103178789795	-29.938140580430776	-298.19346186147664"
"228.515625	-100.69347082907889	-321.83011867141954	-35.656171332040657	-322.17706246272013	-35.769004960150482	-322.74893371538843"
"247.0703125	-120.33466864701441	-433.23683559515382	-55.435730505572977	-433.24201061121994	-55.439976474878286	-433.14926851320291"
