"Frequency	Process-Gain	Process-Phase	Open-Loop-Gain	Open-Loop-Phase	Close-Loop-Gain	Close-Loop-Phase"
"0.9765625	-51.049405380831523	-81.79152205141348	19.744781100726485	-79.556502705347825	-0.20336197732621517	-5.6776911812467867"
"1.953125	-59.382870998697577	-97.2738340829355	10.419256741681886	-100.95466478081467	0.10428212490499597	-17.422095258221102"
"2.9296875	-63.405115015870216	-93.1387717933041	6.269382504309327	-95.630948483051014	-0.57183412389276356	-26.918916600318976"
"3.90625	-66.307817433051312	-90.664745625236932	3.2555144548827823	-92.654800848420834	-1.4887095395853662	-35.346893956973666"
"4.8828125	-68.4216928527285	-88.79141372428569	1.0934092449232717	-90.564430056361743	-2.4552609582700149	-41.649895007091189"
"5.859375	-69.993833193222017	-87.415417482493524	-0.47827359878083975	-89.170750859554715	-3.31832676464817	-46.139381446367729"
"6.8359375	-71.28199269164071	-86.569646235101047	-1.7587566339310898	-88.470673158722533	-4.0902180866050859	-49.846061554893772"
"7.8125	-72.313289011864839	-85.977524909757292	-2.763213274885076	-88.123784152985749	-4.74128102422847	-52.74125056713288"
"8.7890625	-73.188896231148632	-85.844380257668632	-3.611174931759721	-88.382903766423041	-5.2921276986771337	-55.45888554286018"
"9.765625	-73.945617883090137	-85.611996678216585	-4.337949066663489	-88.533082665726283	-5.7972895014253485	-57.679007093146879"
"10.7421875	-74.617914831043961	-85.846218683575415	-4.9880310920306767	-89.298099110876308	-6.2294756552764738	-60.083442614761836"
"11.71875	-75.21426651599046	-85.829185681439185	-5.5609575980977475	-89.75583294376645	-6.6412033031657911	-62.012122408121328"
"12.6953125	-75.766992474015225	-86.153278809908272	-6.102931612938697	-90.657768148988509	-7.015849451429168	-64.180681928642358"
"13.671875	-76.272999765619261	-86.279432711462164	-6.6001931161055332	-91.310513731706308	-7.3824839893693479	-66.01235411513295"
"14.6484375	-76.74014061855641	-86.569105717649933	-7.0666848584805191	-92.1784900389481	-7.7216843306873626	-67.925093448359291"
"15.625	-77.181538600550141	-86.729045000368444	-7.5125439672999867	-92.872752209941041	-8.0629115970690783	-69.623153428002638"
"16.6015625	-77.591825908281834	-87.071113649929927	-7.9358665446952834	-93.8012600410376	-8.3799714453538812	-71.453408442829627"
"18.5546875	-78.333824360408144	-87.495254993799023	-8.7122275514942675	-95.311871710626434	-8.9922798822669154	-74.603972718606144"
"20.5078125	-78.992511427393069	-87.989898703330169	-9.4259923863666444	-96.880418612277566	-9.5677835381459637	-77.613583449963969"
"21.484375	-79.290545965312219	-88.207513795402789	-9.7560190500391446	-97.61717958831106	-9.8401306744664847	-78.999015769605165"
"23.4375	-79.8351018160055	-88.704344619549317	-10.377429966879642	-99.138663202608683	-10.357835309777862	-81.704313703955279"
"25.390625	-80.3284105577461	-89.210419283630586	-10.963775690955767	-100.60877305780473	-10.857786792935826	-84.2534194089799"
"27.34375	-80.773772194014981	-89.772543585091043	-11.517564752414305	-102.08083980448045	-11.337382451537701	-86.708131827792656"
"30.2734375	-81.323508075670844	-90.566645974577881	-12.241897502208408	-104.16562683254234	-11.973681909843116	-90.025768229291756"
"32.2265625	-81.648338468936728	-91.230046009490579	-12.702766437530876	-105.60887811399847	-12.382927569318054	-92.223999292584452"
"35.15625	-82.072271686796412	-92.290239247512645	-13.349231485752007	-107.69121786967686	-12.966027385006464	-95.32727722176358"
"38.0859375	-82.4221096106005	-93.455656012581116	-13.940214665028822	-109.70451492207256	-13.506148318713461	-98.235828020877562"
"41.9921875	-82.790013980391336	-95.332954362603047	-14.659486534624303	-112.41941399866491	-14.168669752658889	-101.99732920459961"
"44.921875	-82.999663866758453	-96.950809699942653	-15.147761919749714	-114.4225384572004	-14.622074449382483	-104.68607709458678"
"48.828125	-83.22074427568252	-99.5296197936113	-15.757510293812356	-117.12543394449153	-15.19219045686202	-108.21993400123307"
"52.734375	-83.384496964567631	-102.46082951455757	-16.310051679256475	-119.72439719520457	-15.713883255240347	-111.54664288134032"
"57.6171875	-83.532625299608554	-106.88064197176406	-16.932260362462337	-123.05573871696092	-16.302244620420886	-115.68474985358796"
"62.5	-83.675783582836374	-111.95071771744195	-17.494751878588954	-126.28975245015901	-16.839003501666149	-119.62928864411816"
"67.3828125	-83.832321344797464	-117.86041560904548	-17.992282994134992	-129.7060493059802	-17.311342108921806	-123.68782638224084"
"73.2421875	-84.1133077887323	-125.61148442333774	-18.523750737329465	-133.86988592179529	-17.816745701764741	-128.55133204893968"
"79.1015625	-84.49500696865006	-133.57602653972563	-18.962683517347841	-138.10736178212289	-18.230907126843405	-133.41200204668246"
"85.9375	-85.121197417575459	-142.82924172577231	-19.419125083746987	-143.4423278812086	-18.660203526959592	-139.45721689876203"
"93.75	-85.997755270874137	-152.15653375311862	-19.885914803909476	-149.73893935325231	-19.103999552632011	-146.53615048040965"
"101.5625	-86.930888782878014	-160.31185066643778	-20.330699277354391	-156.66337448411448	-19.534481269888929	-154.26804319569933"
