"Frequency	Process-Gain	Process-Phase	Open-Loop-Gain	Open-Loop-Phase	Close-Loop-Gain	Close-Loop-Phase"
"16.6015625	-76.666131124935248	-87.281783343826262	-8.240954412519768	-93.841969332807622	-8.64715583548252	-72.206924674143409"
"18.5546875	-77.400712401443286	-87.7613993866499	-9.0081962507137572	-95.39365944438336	-9.25721527447569	-75.337855510171138"
"20.5078125	-78.057339569304787	-88.3174939484196	-9.7194864507590424	-97.0057913804985	-9.8351904464474345	-78.350180980372755"
"21.484375	-78.357031791356164	-88.568796632587848	-10.051714297914707	-97.764848725327269	-10.111553786942418	-79.745998698145627"
"23.4375	-78.899476277518929	-89.064060257471226	-10.668237736401036	-99.252118868889454	-10.631526940439795	-82.380621085287245"
"25.390625	-79.395814938840331	-89.635346642866978	-11.257843029054065	-100.76441037097165	-11.137430813101403	-84.949387779941077"
"27.34375	-79.846163624894828	-90.218088929193144	-11.815161118466193	-102.22100104339984	-11.625219970208372	-87.369134653727627"
"30.2734375	-80.405214380063654	-91.071771320875015	-12.547470945712391	-104.31330290653479	-12.274172111182637	-90.672830872851435"
"32.2265625	-80.73632927659861	-91.770164228287513	-13.012691327330044	-105.75614257761143	-12.69082799733042	-92.855105755384727"
"35.15625	-81.165876306421211	-92.823230841595617	-13.657735042422541	-107.78083405077172	-13.278187663397604	-95.865930286205739"
"38.0859375	-81.526432853731876	-94.032967222701146	-14.2542476927879	-109.78933209783828	-13.82715951531808	-98.748045728049391"
"41.9921875	-81.9077492635267	-95.927003579854627	-14.976133419394365	-112.46243032113924	-14.496959111679937	-102.43412534642708"
"44.921875	-82.136735795222449	-97.639993707853733	-15.478437675460157	-114.50753323545975	-14.965989578354815	-105.15888617565324"
"48.828125	-82.374895317638973	-100.17539694141344	-16.088493534772397	-117.12759856720059	-15.540930353166903	-108.57542135405518"
"52.734375	-82.549847745515876	-103.08613454152531	-16.636281901546361	-119.69910258386265	-16.060049400160771	-111.84092166613252"
"57.6171875	-82.7279643165419	-107.45486553020237	-17.265994421173939	-122.97636912096736	-16.659379040220362	-115.89745228568357"
"62.5	-82.88052876390671	-112.38720397883056	-17.816884888179839	-126.15036543474173	-17.186229088595194	-119.74056173331445"
"67.3828125	-83.048854484778545	-118.20432831909551	-18.310204372677394	-129.57010322614227	-17.655142870174128	-123.77483237979686"
"73.2421875	-83.33821540759692	-125.77963226705394	-18.837215320080617	-133.71450803526912	-18.157174569465464	-128.58758178758052"
"79.1015625	-83.7262225546701	-133.75444449510849	-19.280180805839432	-138.09021193323053	-18.574896528289791	-133.57604654914005"
"85.9375	-84.3346804133522	-142.80387339460034	-19.727280599505939	-143.4001568401147	-18.995657082456411	-139.56243886866281"
"93.75	-85.189463648051159	-152.04294679883461	-20.19020374009078	-149.7238574937814	-19.436053777063876	-146.6399240244871"
"101.5625	-86.070710555952957	-160.13710905069408	-20.605380687072024	-156.61710269154958	-19.835141407050681	-154.29897892862405"
"110.3515625	-86.955455457308261	-167.39789970840846	-21.041488729091526	-164.3573922433915	-20.268937779325903	-162.85942232251242"
"119.140625	-87.622770684837661	-174.35392118047835	-21.438127286401421	-172.97586043983605	-20.675596929427314	-172.32762295255989"
"129.8828125	-88.124959336142282	-183.06134374913722	-21.916643523519003	-184.17255108965372	-21.192704872262187	-184.53595147803946"
"140.625	-88.3643424519523	-193.13695731050052	-22.432201776294413	-195.83453382666352	-21.778668373028346	-197.10852119217952"
"152.34375	-88.529483084144857	-207.05222604301869	-23.038465105381718	-209.10418939057243	-22.492179259952621	-211.19638892615896"
"165.0390625	-88.938468236688436	-225.33914338592808	-23.690837538327187	-223.91760516046344	-23.281635822964269	-226.6423645719515"
"178.7109375	-90.284530424284213	-247.98696615894823	-24.668040295332993	-242.6082720824582	-24.443695198796107	-245.65966653282857"
"194.3359375	-92.585971715988762	-272.13905431249577	-26.211981672321492	-266.7305694362102	-26.198120233688208	-269.53395270525755"
"210.9375	-95.943323121099382	-295.44194124890811	-29.291410514885587	-293.7683909528829	-29.414865359835609	-295.54240192489658"
"228.515625	-101.41136339390275	-317.91013468240988	-35.021373771147431	-318.21572805957919	-35.136102502839783	-318.88409551459807"
"247.0703125	-133.76722213813142	-372.42153497258863	-67.527406556761761	-372.42511320842181	-67.530971610989084	-372.41993305728977"
