"Frequency	Process-Gain	Process-Phase	Open-Loop-Gain	Open-Loop-Phase	Close-Loop-Gain	Close-Loop-Phase"
"0.9765625	-52.512932365756583	-80.036204216808486	20.4279211105483	-76.66030842541204	-0.22423481914432386	-5.1787838836989382"
"1.953125	-60.692611474700669	-96.563658650309577	11.265315132266505	-100.33815108933568	0.1027763007727398	-15.790618654918264"
"2.9296875	-64.634931816270779	-92.968626654388032	7.2022261874352136	-95.663078479634663	-0.43095344134662322	-24.409358514088019"
"3.90625	-67.4395064057274	-90.789908700683554	4.30287435440463	-93.055187862565	-1.160552051276508	-32.165509653897431"
"4.8828125	-69.529980624811358	-89.062875693623027	2.1645164626708513	-91.137171508559831	-1.9771211249699452	-38.362135383541855"
"5.859375	-71.1494569778828	-87.823134377736878	0.5299571512265896	-89.908335258954708	-2.7603296352254425	-43.210131724359272"
"6.8359375	-72.485320333025626	-86.98489147674195	-0.81241828163521557	-89.2231048815875	-3.4937154290120254	-47.251195505064317"
"7.8125	-73.579790260577212	-86.412631615804784	-1.8973021134610748	-88.911240518084142	-4.1415993217608964	-50.5481608924268"
"8.7890625	-74.510547309808032	-86.122083110237355	-2.8140986336028435	-88.985212210417842	-4.7138419994191487	-53.458309472792138"
"9.765625	-75.31711464868809	-85.929014297183386	-3.6046100373455223	-89.202566640668238	-5.2315478712920624	-56.0072047550539"
"10.7421875	-76.02147496751	-85.933187366237789	-4.2929501462587885	-89.696120475646111	-5.687363278077628	-58.394179306965135"
"11.71875	-76.655463843516586	-85.889184577000393	-4.9136389499002968	-90.135499374440727	-6.1190250939187507	-60.507626836868084"
"12.6953125	-77.234514231612863	-86.111868389356744	-5.4883792856407645	-90.930421108026891	-6.5104143877217275	-62.732292414844551"
"13.671875	-77.758160184879316	-86.196398824404412	-6.0078572193160893	-91.553352411218668	-6.8842058135206985	-64.648387688971809"
"14.6484375	-78.242045714813855	-86.398164638264063	-6.4949081948389056	-92.3319201432861	-7.2343215400788141	-66.582615891605684"
"15.625	-78.692997042363743	-86.517064847777448	-6.9529274953486357	-92.999481863019824	-7.5776170460190242	-68.330672941270834"
"16.6015625	-79.111810723110864	-86.7967366499154	-7.3869681487963135	-93.8762840466199	-7.8975467490745244	-70.1786943259446"
"18.5546875	-79.87389839837455	-87.147905543465342	-8.18989858329034	-95.338026676594993	-8.5210688639456631	-73.4186916370248"
"20.5078125	-80.543855087907758	-87.562577693780653	-8.919172342698289	-96.854394980347578	-9.1010749644647131	-76.477024480324275"
"21.484375	-80.847182696524357	-87.761763796520938	-9.2572452402095049	-97.5911670771281	-9.3756701921966172	-77.908123135767966"
"23.4375	-81.393002136882941	-88.198148151656213	-9.88256252437939	-99.094788730127064	-9.8886774647449265	-80.6566888396639"
"25.390625	-81.887010097859047	-88.648340220199529	-10.472943326173933	-100.55074825356121	-10.385259421091044	-83.249621872914631"
"27.34375	-82.335770728545981	-89.160843676661131	-11.034974503763237	-102.00900077050473	-10.86665947228709	-85.7526865083892"
"30.2734375	-82.886547092503491	-89.931920887071243	-11.769241667326797	-104.13816124820981	-11.502940614776325	-89.191144465958487"
"32.2265625	-83.206928045572582	-90.510211314500651	-12.228419280385141	-105.53473851247318	-11.907674793291338	-91.3766349942318"
"35.15625	-83.619933464880617	-91.510674996534036	-12.871782182554515	-107.63100865625827	-12.481188866853385	-94.540599595848292"
"38.0859375	-83.957683571205649	-92.666495988825929	-13.46241924870254	-109.70882284355451	-13.013944161475298	-97.561897235601521"
"41.9921875	-84.310030737123952	-94.494953231936577	-14.182502037215885	-112.45271282796853	-13.671201330787738	-101.41148171684149"
"44.921875	-84.501673963648727	-96.062964517123547	-14.665672414813869	-114.46535263801967	-14.115830823439936	-104.14187588897992"
"48.828125	-84.69682612357559	-98.558321034041285	-15.268200741126005	-117.14812128409673	-14.675259025279159	-107.69360374461911"
"52.734375	-84.835722739063712	-101.57092940436797	-15.823715273749333	-119.85167558012625	-15.19461126033738	-111.17746139459032"
"57.6171875	-84.958091569363859	-105.99440415119301	-16.449948674518456	-123.16545316108169	-15.784795941492721	-115.34908223456377"
"62.5	-85.078476317178868	-111.24373052464131	-17.022693669462051	-126.47775632593658	-16.3287874605444	-119.42948530717867"
"67.3828125	-85.215293997695653	-117.31639518362775	-17.526619589036365	-129.907780876426	-16.805928269483594	-123.54629715947053"
"73.2421875	-85.488351467603849	-125.28483826525823	-18.068424440798463	-134.05241001650441	-17.321053741243659	-128.43785515278026"
"79.1015625	-85.870242061987355	-133.54665541473619	-18.51273510944673	-138.32498527897158	-17.738946489818805	-133.37647159522916"
"85.9375	-86.522896360601564	-142.93775443992467	-18.980496523397278	-143.56200796522668	-18.1802016099643	-139.36196952907073"
"93.75	-87.454581000275041	-152.50032647001004	-19.470882884476502	-149.91467759568462	-18.647880312874609	-146.55679497605763"
"101.5625	-88.414714951763244	-160.53439426302623	-19.916100742176383	-156.6869626647694	-19.079276951209795	-154.16508008169936"
"110.3515625	-89.393261741065174	-167.59357131146237	-20.405853129353005	-164.31417343035741	-19.572214805618987	-162.68669059434765"
"119.140625	-90.133960525730615	-174.03340649225967	-20.856558042395321	-172.561709652952	-20.039570596165031	-171.82331931569777"
"129.8828125	-90.6967177166369	-182.02377992906074	-21.389215226176049	-183.20794058535876	-20.616938558868124	-183.50658502131887"
"140.625	-90.9655736148811	-191.18000803682463	-21.939361513335047	-194.10323608524877	-21.239890484279734	-195.31372859372354"
"152.34375	-91.093486668087408	-203.94286301513046	-22.532839326184416	-206.38474155989584	-21.936671669447744	-208.42249372363872"
"165.0390625	-91.4039230174232	-220.88664731769231	-23.142127644592403	-219.88697799324547	-22.67475010909374	-222.58838813765794"
"178.7109375	-92.512925852431124	-242.56712541618629	-23.940327028435597	-237.12638125991936	-23.648762558092905	-240.28951197373965"
"194.3359375	-94.913512828847843	-265.117459991139	-25.544254623428625	-259.16704670700767	-25.46950561190431	-262.16646141992669"
"210.9375	-98.129443016290367	-284.34636447725507	-28.399495041446773	-281.92716458034135	-28.473392573143002	-284.04100844838558"
"228.515625	-102.79715844375913	-299.03244363101811	-33.267594322347037	-298.99046011678888	-33.360035141600974	-300.06693960675278"
"247.0703125	-112.57230590554286	-271.50276138438096	-43.225573588145622	-271.50007676049086	-43.227348343773535	-271.89508830918948"
